Region_Name,Region_Code,Party,Votes,Year,Seats,Vote_Share
Beemster,GM0370,Partij voor de Dieren,71,2010,1.0,1.3226527570789866
Beemster,GM0370,ChristenUnie,41,2010,4.0,0.763785394932936
Beemster,GM0370,Staatkundig Gereformeerde Partij (SGP),1,2010,2.0,0.018628912071535022
Beesel,GM0889,PVV (Partij voor de Vrijheid),2304,2010,23.0,30.16496465043205
Beesel,GM0889,Christen Democratisch Appèl (CDA),1300,2010,20.0,17.020162346163918
Beesel,GM0889,VVD,1258,2010,30.0,16.470280178057084
Beesel,GM0889,Partij van de Arbeid (P.v.d.A.),1114,2010,29.0,14.58496988740508
Beesel,GM0889,SP (Socialistische Partij),897,2010,14.0,11.743912018853104
Beesel,GM0889,Democraten 66 (D66),338,2010,10.0,4.425242210002619
Beesel,GM0889,GROENLINKS,303,2010,10.0,3.9670070699135898
Beesel,GM0889,Partij voor de Dieren,91,2010,1.0,1.191411364231474
Beesel,GM0889,ChristenUnie,28,2010,4.0,0.3665881120712228
Beesel,GM0889,Staatkundig Gereformeerde Partij (SGP),5,2010,2.0,0.06546216286986123
Bellingwedde,GM0007,Partij van de Arbeid (P.v.d.A.),1618,2010,29.0,29.617426322533408
Bellingwedde,GM0007,PVV (Partij voor de Vrijheid),1031,2010,23.0,18.872414424308985
Bellingwedde,GM0007,SP (Socialistische Partij),876,2010,14.0,16.035145524437123
Bellingwedde,GM0007,VVD,817,2010,30.0,14.95515284642138
Bellingwedde,GM0007,Christen Democratisch Appèl (CDA),391,2010,20.0,7.157239611934835
Bellingwedde,GM0007,GROENLINKS,303,2010,10.0,5.546403075233388
Bellingwedde,GM0007,Democraten 66 (D66),180,2010,10.0,3.2948929159802307
Bellingwedde,GM0007,ChristenUnie,124,2010,4.0,2.2698151198974923
Bellingwedde,GM0007,Partij voor de Dieren,105,2010,1.0,1.9220208676551345
Bellingwedde,GM0007,Staatkundig Gereformeerde Partij (SGP),18,2010,2.0,0.3294892915980231
Bergambacht,GM0491,VVD,1437,2010,30.0,23.6699061110196
Bergambacht,GM0491,Partij van de Arbeid (P.v.d.A.),929,2010,29.0,15.302256629879757
Bergambacht,GM0491,Christen Democratisch Appèl (CDA),865,2010,20.0,14.248064569263713
Bergambacht,GM0491,PVV (Partij voor de Vrijheid),728,2010,23.0,11.991434689507495
Bergambacht,GM0491,Staatkundig Gereformeerde Partij (SGP),711,2010,2.0,11.711414923406357
Bergambacht,GM0491,ChristenUnie,452,2010,4.0,7.445231428100807
Bergambacht,GM0491,SP (Socialistische Partij),390,2010,14.0,6.423982869379015
Bergambacht,GM0491,Democraten 66 (D66),294,2010,10.0,4.84269477845495
Bergambacht,GM0491,GROENLINKS,193,2010,10.0,3.1790479327952563
Bergambacht,GM0491,Partij voor de Dieren,72,2010,1.0,1.1859660681930488
Bergeijk,GM1724,Christen Democratisch Appèl (CDA),3030,2010,20.0,28.923253150057278
Bergeijk,GM1724,VVD,2112,2010,30.0,20.16036655211913
Bergeijk,GM1724,PVV (Partij voor de Vrijheid),1853,2010,23.0,17.688048873615884
Bergeijk,GM1724,SP (Socialistische Partij),1281,2010,14.0,12.227949599083619
Bergeijk,GM1724,Partij van de Arbeid (P.v.d.A.),1199,2010,29.0,11.445208094692632
Bergeijk,GM1724,Democraten 66 (D66),461,2010,10.0,4.4005345551737305
Bergeijk,GM1724,GROENLINKS,372,2010,10.0,3.5509736540664374
Bergeijk,GM1724,Partij voor de Dieren,99,2010,1.0,0.9450171821305842
Bergeijk,GM1724,ChristenUnie,65,2010,4.0,0.6204658266513937
Bergeijk,GM1724,Staatkundig Gereformeerde Partij (SGP),4,2010,2.0,0.038182512409316534
Bergen,GM0373,VVD,5553,2010,30.0,28.1193032205793
Bergen,GM0373,Partij van de Arbeid (P.v.d.A.),3690,2010,29.0,18.685436499898724
Bergen,GM0373,PVV (Partij voor de Vrijheid),2667,2010,23.0,13.505165080008103
Bergen,GM0373,Christen Democratisch Appèl (CDA),2447,2010,20.0,12.391128215515495
Bergen,GM0373,GROENLINKS,1823,2010,10.0,9.231314563500101
Bergen,GM0373,Democraten 66 (D66),1612,2010,10.0,8.162851934373101
Bergen,GM0373,SP (Socialistische Partij),1400,2010,14.0,7.089325501316589
Bergen,GM0373,Partij voor de Dieren,423,2010,1.0,2.1419890621835123
Bergen,GM0373,ChristenUnie,121,2010,4.0,0.6127202754709338
Bergen,GM0373,Staatkundig Gereformeerde Partij (SGP),12,2010,2.0,0.06076564715414219
Bergen,GM0893,PVV (Partij voor de Vrijheid),1831,2010,23.0,24.699851612032916
Bergen,GM0893,Christen Democratisch Appèl (CDA),1659,2010,20.0,22.379603399433428
Bergen,GM0893,SP (Socialistische Partij),1317,2010,14.0,17.76608660461352
Bergen,GM0893,VVD,1151,2010,30.0,15.526777283151223
Bergen,GM0893,Partij van de Arbeid (P.v.d.A.),829,2010,29.0,11.183056792121949
Bergen,GM0893,GROENLINKS,272,2010,10.0,3.6692297315526776
Bergen,GM0893,Democraten 66 (D66),257,2010,10.0,3.4668825037096993
Bergen,GM0893,Partij voor de Dieren,66,2010,1.0,0.8903278025091057
Bergen,GM0893,ChristenUnie,25,2010,4.0,0.33724537973829755
Bergen,GM0893,Staatkundig Gereformeerde Partij (SGP),6,2010,2.0,0.08093889113719142
Bergen op Zoom,GM0748,VVD,7638,2010,30.0,22.087912087912088
Bergen op Zoom,GM0748,PVV (Partij voor de Vrijheid),7224,2010,23.0,20.89068825910931
Bergen op Zoom,GM0748,Partij van de Arbeid (P.v.d.A.),6438,2010,29.0,18.6176980913823
Bergen op Zoom,GM0748,Christen Democratisch Appèl (CDA),4350,2010,20.0,12.579525737420475
Bergen op Zoom,GM0748,SP (Socialistische Partij),3813,2010,14.0,11.026604973973395
Bergen op Zoom,GM0748,Democraten 66 (D66),2329,2010,10.0,6.735106998264893
Bergen op Zoom,GM0748,GROENLINKS,2003,2010,10.0,5.792365529207634
Bergen op Zoom,GM0748,Partij voor de Dieren,431,2010,1.0,1.2463851937536148
Bergen op Zoom,GM0748,ChristenUnie,310,2010,4.0,0.8964719491035281
Bergen op Zoom,GM0748,Staatkundig Gereformeerde Partij (SGP),44,2010,2.0,0.12724117987275882
Berkelland,GM1859,VVD,5939,2010,30.0,22.085456100554087
Berkelland,GM1859,Partij van de Arbeid (P.v.d.A.),5788,2010,29.0,21.523929939384924
Berkelland,GM1859,Christen Democratisch Appèl (CDA),5370,2010,20.0,19.969506526347107
Berkelland,GM1859,PVV (Partij voor de Vrijheid),3150,2010,23.0,11.713956342270649
Berkelland,GM1859,SP (Socialistische Partij),2858,2010,14.0,10.628091182923654
Berkelland,GM1859,Democraten 66 (D66),1745,2010,10.0,6.489159941988026
Berkelland,GM1859,GROENLINKS,1391,2010,10.0,5.1727343720947525
Berkelland,GM1859,ChristenUnie,373,2010,4.0,1.38708117957681
Berkelland,GM1859,Partij voor de Dieren,243,2010,1.0,0.9036480606894499
Berkelland,GM1859,Staatkundig Gereformeerde Partij (SGP),34,2010,2.0,0.12643635417054033
Bernheze,GM1721,Christen Democratisch Appèl (CDA),4046,2010,20.0,24.60023104517541
Bernheze,GM1721,VVD,3434,2010,30.0,20.87918769380434
Bernheze,GM1721,SP (Socialistische Partij),2713,2010,14.0,16.495409497172737
Bernheze,GM1721,PVV (Partij voor de Vrijheid),2354,2010,23.0,14.312640603149509
Bernheze,GM1721,Partij van de Arbeid (P.v.d.A.),2111,2010,29.0,12.835167507752173
Bernheze,GM1721,Democraten 66 (D66),935,2010,10.0,5.684927342372469
Bernheze,GM1721,GROENLINKS,649,2010,10.0,3.946008390587949
Bernheze,GM1721,Partij voor de Dieren,137,2010,1.0,0.8329786587219553
Bernheze,GM1721,ChristenUnie,67,2010,4.0,0.4073691250684015
Bernheze,GM1721,Staatkundig Gereformeerde Partij (SGP),1,2010,2.0,0.006080136195050769
Bernisse,GM0568,VVD,2114,2010,30.0,28.12666311868015
Bernisse,GM0568,PVV (Partij voor de Vrijheid),1473,2010,23.0,19.598190526875996
Bernisse,GM0568,Christen Democratisch Appèl (CDA),1099,2010,20.0,14.622139435870144
Bernisse,GM0568,Partij van de Arbeid (P.v.d.A.),1065,2010,29.0,14.169771154869611
Bernisse,GM0568,SP (Socialistische Partij),680,2010,14.0,9.047365620010645
Bernisse,GM0568,Democraten 66 (D66),338,2010,10.0,4.497072911122937
Bernisse,GM0568,GROENLINKS,296,2010,10.0,3.9382650345928685
Bernisse,GM0568,ChristenUnie,256,2010,4.0,3.4060670569451834
Bernisse,GM0568,Partij voor de Dieren,115,2010,1.0,1.530069185737094
Bernisse,GM0568,Staatkundig Gereformeerde Partij (SGP),80,2010,2.0,1.06439595529537
Best,GM0753,VVD,3822,2010,30.0,23.51710558700468
Best,GM0753,Christen Democratisch Appèl (CDA),2754,2010,20.0,16.94560669456067
Best,GM0753,PVV (Partij voor de Vrijheid),2706,2010,23.0,16.650258429731725
Best,GM0753,Partij van de Arbeid (P.v.d.A.),2512,2010,29.0,15.456559192714742
Best,GM0753,SP (Socialistische Partij),2048,2010,14.0,12.601525966034949
Best,GM0753,Democraten 66 (D66),1195,2010,10.0,7.352941176470589
Best,GM0753,GROENLINKS,763,2010,10.0,4.694806793010091
Best,GM0753,ChristenUnie,273,2010,4.0,1.6797932562146196
Best,GM0753,Partij voor de Dieren,157,2010,1.0,0.9660349495446714
Best,GM0753,Staatkundig Gereformeerde Partij (SGP),22,2010,2.0,0.13536795471326607
Beuningen,GM0209,VVD,3270,2010,30.0,22.275204359673022
Beuningen,GM0209,Partij van de Arbeid (P.v.d.A.),2639,2010,29.0,17.97683923705722
Beuningen,GM0209,PVV (Partij voor de Vrijheid),2631,2010,23.0,17.92234332425068
Beuningen,GM0209,SP (Socialistische Partij),2095,2010,14.0,14.271117166212536
Beuningen,GM0209,Christen Democratisch Appèl (CDA),2025,2010,20.0,13.794277929155314
Beuningen,GM0209,Democraten 66 (D66),926,2010,10.0,6.307901907356948
Beuningen,GM0209,GROENLINKS,844,2010,10.0,5.7493188010899186
Beuningen,GM0209,Partij voor de Dieren,130,2010,1.0,0.8855585831062671
Beuningen,GM0209,ChristenUnie,106,2010,4.0,0.7220708446866485
Beuningen,GM0209,Staatkundig Gereformeerde Partij (SGP),14,2010,2.0,0.09536784741144413
Beverwijk,GM0375,VVD,4376,2010,30.0,21.18512780790085
Beverwijk,GM0375,Partij van de Arbeid (P.v.d.A.),4256,2010,29.0,20.604182804027886
Beverwijk,GM0375,PVV (Partij voor de Vrijheid),4175,2010,23.0,20.212044926413633
Beverwijk,GM0375,SP (Socialistische Partij),2274,2010,14.0,11.008907823392718
Beverwijk,GM0375,Christen Democratisch Appèl (CDA),2083,2010,20.0,10.084237025561581
Beverwijk,GM0375,GROENLINKS,1607,2010,10.0,7.7798218435321465
Beverwijk,GM0375,Democraten 66 (D66),1351,2010,10.0,6.540472501936484
Beverwijk,GM0375,Partij voor de Dieren,325,2010,1.0,1.5733927188226182
Beverwijk,GM0375,ChristenUnie,183,2010,4.0,0.8859411309062741
Beverwijk,GM0375,Staatkundig Gereformeerde Partij (SGP),26,2010,2.0,0.12587141750580946
Binnenmaas,GM0585,VVD,4405,2010,30.0,24.811310127295258
Binnenmaas,GM0585,PVV (Partij voor de Vrijheid),2877,2010,23.0,16.204798918553564
Binnenmaas,GM0585,Partij van de Arbeid (P.v.d.A.),2825,2010,29.0,15.911907175847698
Binnenmaas,GM0585,Christen Democratisch Appèl (CDA),2572,2010,20.0,14.48687619691337
Binnenmaas,GM0585,SP (Socialistische Partij),1440,2010,14.0,8.110848259547145
Binnenmaas,GM0585,Staatkundig Gereformeerde Partij (SGP),1009,2010,2.0,5.683226315196575
Binnenmaas,GM0585,Democraten 66 (D66),823,2010,10.0,4.635575081671736
Binnenmaas,GM0585,GROENLINKS,796,2010,10.0,4.483496676805228
Binnenmaas,GM0585,ChristenUnie,734,2010,4.0,4.134279598963614
Binnenmaas,GM0585,Partij voor de Dieren,273,2010,1.0,1.5376816492058127
Bladel,GM1728,Christen Democratisch Appèl (CDA),2727,2010,20.0,25.322685486117557
Bladel,GM1728,VVD,2166,2010,30.0,20.113288141888756
Bladel,GM1728,PVV (Partij voor de Vrijheid),1793,2010,23.0,16.649642492339122
Bladel,GM1728,SP (Socialistische Partij),1558,2010,14.0,14.467452873990158
Bladel,GM1728,Partij van de Arbeid (P.v.d.A.),1314,2010,29.0,12.20169003621506
Bladel,GM1728,Democraten 66 (D66),525,2010,10.0,4.875104466524283
Bladel,GM1728,GROENLINKS,501,2010,10.0,4.652242548054601
Bladel,GM1728,Partij voor de Dieren,111,2010,1.0,1.030736372922277
Bladel,GM1728,ChristenUnie,72,2010,4.0,0.6685857554090444
Bladel,GM1728,Staatkundig Gereformeerde Partij (SGP),2,2010,2.0,0.018571826539140125
Blaricum,GM0376,VVD,2294,2010,30.0,39.73670535250303
Blaricum,GM0376,Partij van de Arbeid (P.v.d.A.),798,2010,29.0,13.822968993590854
Blaricum,GM0376,Christen Democratisch Appèl (CDA),689,2010,20.0,11.934869218777065
Blaricum,GM0376,PVV (Partij voor de Vrijheid),619,2010,23.0,10.722328078988394
Blaricum,GM0376,Democraten 66 (D66),567,2010,10.0,9.821583232288239
Blaricum,GM0376,SP (Socialistische Partij),343,2010,14.0,5.94145158496449
Blaricum,GM0376,GROENLINKS,320,2010,10.0,5.543045210462498
Blaricum,GM0376,Partij voor de Dieren,81,2010,1.0,1.4030833188983198
Blaricum,GM0376,ChristenUnie,51,2010,4.0,0.8834228304174605
Blaricum,GM0376,Staatkundig Gereformeerde Partij (SGP),11,2010,2.0,0.19054217910964838
Bloemendaal,GM0377,VVD,5528,2010,30.0,40.04636337293538
Bloemendaal,GM0377,Partij van de Arbeid (P.v.d.A.),2035,2010,29.0,14.742103738046945
Bloemendaal,GM0377,Democraten 66 (D66),1747,2010,10.0,12.655751955954797
Bloemendaal,GM0377,Christen Democratisch Appèl (CDA),1695,2010,20.0,12.279049550854824
Bloemendaal,GM0377,PVV (Partij voor de Vrijheid),954,2010,23.0,6.911040278180238
Bloemendaal,GM0377,GROENLINKS,923,2010,10.0,6.686467690524486
Bloemendaal,GM0377,SP (Socialistische Partij),532,2010,14.0,3.8539553752535496
Bloemendaal,GM0377,Partij voor de Dieren,222,2010,1.0,1.6082294986960302
Bloemendaal,GM0377,ChristenUnie,148,2010,4.0,1.0721529991306866
Bloemendaal,GM0377,Staatkundig Gereformeerde Partij (SGP),20,2010,2.0,0.14488554042306578
Boarnsterhim,GM0055,Partij van de Arbeid (P.v.d.A.),3418,2010,29.0,29.580268282128948
Boarnsterhim,GM0055,VVD,2414,2010,30.0,20.891389009086975
Boarnsterhim,GM0055,Christen Democratisch Appèl (CDA),1433,2010,20.0,12.401557767200346
Boarnsterhim,GM0055,SP (Socialistische Partij),1341,2010,14.0,11.60536564257897
Boarnsterhim,GM0055,PVV (Partij voor de Vrijheid),1004,2010,23.0,8.688879273041973
Boarnsterhim,GM0055,GROENLINKS,855,2010,10.0,7.39939420164431
Boarnsterhim,GM0055,Democraten 66 (D66),796,2010,10.0,6.888792730419732
Boarnsterhim,GM0055,ChristenUnie,192,2010,4.0,1.6616183470359152
Boarnsterhim,GM0055,Partij voor de Dieren,80,2010,1.0,0.6923409779316313
Boarnsterhim,GM0055,Staatkundig Gereformeerde Partij (SGP),22,2010,2.0,0.19039376893119864
Bodegraven,GM0497,VVD,2660,2010,30.0,23.290429909815252
Bodegraven,GM0497,Christen Democratisch Appèl (CDA),2219,2010,20.0,19.42912179318799
Bodegraven,GM0497,PVV (Partij voor de Vrijheid),1544,2010,23.0,13.518956308554417
Bodegraven,GM0497,Partij van de Arbeid (P.v.d.A.),1504,2010,29.0,13.168724279835391
Bodegraven,GM0497,ChristenUnie,836,2010,4.0,7.31984940022765
Bodegraven,GM0497,SP (Socialistische Partij),789,2010,14.0,6.908326766482794
Bodegraven,GM0497,Staatkundig Gereformeerde Partij (SGP),688,2010,2.0,6.0239908939672535
Bodegraven,GM0497,Democraten 66 (D66),563,2010,10.0,4.929515804220296
Bodegraven,GM0497,GROENLINKS,503,2010,10.0,4.404167761141756
Bodegraven,GM0497,Partij voor de Dieren,115,2010,1.0,1.0069170825672007
Boekel,GM0755,Christen Democratisch Appèl (CDA),1545,2010,20.0,28.45303867403315
Boekel,GM0755,VVD,1055,2010,30.0,19.429097605893187
Boekel,GM0755,PVV (Partij voor de Vrijheid),894,2010,23.0,16.464088397790057
Boekel,GM0755,SP (Socialistische Partij),878,2010,14.0,16.169429097605892
Boekel,GM0755,Partij van de Arbeid (P.v.d.A.),534,2010,29.0,9.83425414364641
Boekel,GM0755,Democraten 66 (D66),252,2010,10.0,4.640883977900553
Boekel,GM0755,GROENLINKS,190,2010,10.0,3.4990791896869244
Boekel,GM0755,Partij voor de Dieren,56,2010,1.0,1.0313075506445673
Boekel,GM0755,ChristenUnie,23,2010,4.0,0.423572744014733
Boekel,GM0755,Staatkundig Gereformeerde Partij (SGP),3,2010,2.0,0.05524861878453039
Bolsward,GM0064,Christen Democratisch Appèl (CDA),1393,2010,20.0,23.980030986400415
Bolsward,GM0064,Partij van de Arbeid (P.v.d.A.),1388,2010,29.0,23.893957651919433
Bolsward,GM0064,SP (Socialistische Partij),785,2010,14.0,13.513513513513514
Bolsward,GM0064,VVD,762,2010,30.0,13.117576174901016
Bolsward,GM0064,PVV (Partij voor de Vrijheid),606,2010,23.0,10.432088139094509
Bolsward,GM0064,GROENLINKS,325,2010,10.0,5.594766741263556
Bolsward,GM0064,Democraten 66 (D66),277,2010,10.0,4.76846273024617
Bolsward,GM0064,ChristenUnie,185,2010,4.0,3.1847133757961785
Bolsward,GM0064,Partij voor de Dieren,64,2010,1.0,1.1017386813565158
Bolsward,GM0064,Staatkundig Gereformeerde Partij (SGP),24,2010,2.0,0.41315200550869335
Borger-Odoorn,GM1681,Partij van de Arbeid (P.v.d.A.),4421,2010,29.0,28.396171880017985
Borger-Odoorn,GM1681,VVD,3177,2010,30.0,20.405934870576147
Borger-Odoorn,GM1681,PVV (Partij voor de Vrijheid),2180,2010,23.0,14.00218382683538
Borger-Odoorn,GM1681,Christen Democratisch Appèl (CDA),1881,2010,20.0,12.081700815723554
Borger-Odoorn,GM1681,SP (Socialistische Partij),1544,2010,14.0,9.917143040657717
Borger-Odoorn,GM1681,GROENLINKS,825,2010,10.0,5.298991585843664
Borger-Odoorn,GM1681,Democraten 66 (D66),726,2010,10.0,4.663112595542424
Borger-Odoorn,GM1681,ChristenUnie,568,2010,4.0,3.6482754191020614
Borger-Odoorn,GM1681,Partij voor de Dieren,197,2010,1.0,1.2653349604984263
Borger-Odoorn,GM1681,Staatkundig Gereformeerde Partij (SGP),50,2010,2.0,0.3211510052026463
Borne,GM0147,Christen Democratisch Appèl (CDA),2923,2010,20.0,23.30569287195025
Borne,GM0147,Partij van de Arbeid (P.v.d.A.),2383,2010,29.0,19.000159464200287
Borne,GM0147,VVD,2382,2010,30.0,18.992186254185935
Borne,GM0147,PVV (Partij voor de Vrijheid),1640,2010,23.0,13.076064423536915
Borne,GM0147,SP (Socialistische Partij),1447,2010,14.0,11.537234890767023
Borne,GM0147,Democraten 66 (D66),890,2010,10.0,7.096156912773083
Borne,GM0147,GROENLINKS,610,2010,10.0,4.863658108754584
Borne,GM0147,ChristenUnie,181,2010,4.0,1.4431510125976719
Borne,GM0147,Partij voor de Dieren,77,2010,1.0,0.6139371711050869
Borne,GM0147,Staatkundig Gereformeerde Partij (SGP),9,2010,2.0,0.071758890129166
Borsele,GM0654,Christen Democratisch Appèl (CDA),2747,2010,20.0,20.81849185297461
Borsele,GM0654,VVD,2170,2010,30.0,16.445623342175068
Borsele,GM0654,Staatkundig Gereformeerde Partij (SGP),2011,2010,2.0,15.240621447517999
Borsele,GM0654,Partij van de Arbeid (P.v.d.A.),1765,2010,29.0,13.376278893520274
Borsele,GM0654,PVV (Partij voor de Vrijheid),1759,2010,23.0,13.330807123910574
Borsele,GM0654,SP (Socialistische Partij),1062,2010,14.0,8.048503220917013
Borsele,GM0654,GROENLINKS,540,2010,10.0,4.092459264873058
Borsele,GM0654,Democraten 66 (D66),525,2010,10.0,3.978779840848806
Borsele,GM0654,ChristenUnie,428,2010,4.0,3.2436528988253124
Borsele,GM0654,Partij voor de Dieren,188,2010,1.0,1.4247821144372868
Boskoop,GM0499,VVD,2380,2010,30.0,26.6606922818416
Boskoop,GM0499,Christen Democratisch Appèl (CDA),1619,2010,20.0,18.13599193458049
Boskoop,GM0499,PVV (Partij voor de Vrijheid),1226,2010,23.0,13.733617116612523
Boskoop,GM0499,Partij van de Arbeid (P.v.d.A.),1197,2010,29.0,13.408759941749748
Boskoop,GM0499,SP (Socialistische Partij),555,2010,14.0,6.21709420858071
Boskoop,GM0499,GROENLINKS,545,2010,10.0,6.105074493110788
Boskoop,GM0499,Democraten 66 (D66),528,2010,10.0,5.914640976811919
Boskoop,GM0499,ChristenUnie,425,2010,4.0,4.760837907471715
Boskoop,GM0499,Staatkundig Gereformeerde Partij (SGP),340,2010,2.0,3.8086703259773724
Boskoop,GM0499,Partij voor de Dieren,112,2010,1.0,1.2546208132631342
Boxmeer,GM0756,SP (Socialistische Partij),6013,2010,14.0,33.981350664029385
Boxmeer,GM0756,Christen Democratisch Appèl (CDA),3388,2010,20.0,19.146651596496188
Boxmeer,GM0756,VVD,2918,2010,30.0,16.49053404916643
Boxmeer,GM0756,PVV (Partij voor de Vrijheid),2082,2010,23.0,11.766035603277762
Boxmeer,GM0756,Partij van de Arbeid (P.v.d.A.),1765,2010,29.0,9.9745690873128
Boxmeer,GM0756,Democraten 66 (D66),725,2010,10.0,4.097202599604408
Boxmeer,GM0756,GROENLINKS,593,2010,10.0,3.351229160779881
Boxmeer,GM0756,Partij voor de Dieren,107,2010,1.0,0.6046905905623058
Boxmeer,GM0756,ChristenUnie,87,2010,4.0,0.49166431195252897
Boxmeer,GM0756,Staatkundig Gereformeerde Partij (SGP),17,2010,2.0,0.09607233681831025
Boxtel,GM0757,VVD,3251,2010,30.0,19.520835835234777
Boxtel,GM0757,Partij van de Arbeid (P.v.d.A.),3164,2010,29.0,18.998438813498257
Boxtel,GM0757,Christen Democratisch Appèl (CDA),2704,2010,20.0,16.236339618109763
Boxtel,GM0757,PVV (Partij voor de Vrijheid),2474,2010,23.0,14.855290020415515
Boxtel,GM0757,SP (Socialistische Partij),2379,2010,14.0,14.284856490933109
Boxtel,GM0757,Democraten 66 (D66),1301,2010,10.0,7.811937072174853
Boxtel,GM0757,GROENLINKS,1053,2010,10.0,6.32280533205236
Boxtel,GM0757,Partij voor de Dieren,190,2010,1.0,1.1408670589648133
Boxtel,GM0757,ChristenUnie,121,2010,4.0,0.726552179656539
Boxtel,GM0757,Staatkundig Gereformeerde Partij (SGP),17,2010,2.0,0.1020775789600096
Breda,GM0758,VVD,23767,2010,30.0,24.986595737970333
Breda,GM0758,Partij van de Arbeid (P.v.d.A.),18217,2010,29.0,19.151799325055983
Breda,GM0758,PVV (Partij voor de Vrijheid),13777,2010,23.0,14.483962194724503
Breda,GM0758,Christen Democratisch Appèl (CDA),10920,2010,20.0,11.480356185409855
Breda,GM0758,SP (Socialistische Partij),10048,2010,14.0,10.563609794047455
Breda,GM0758,Democraten 66 (D66),9099,2010,10.0,9.565912173172553
Breda,GM0758,GROENLINKS,7261,2010,10.0,7.633595811562359
Breda,GM0758,Partij voor de Dieren,1238,2010,1.0,1.3015275602140477
Breda,GM0758,ChristenUnie,716,2010,4.0,0.7527413029994008
Breda,GM0758,Staatkundig Gereformeerde Partij (SGP),76,2010,2.0,0.07989991484351182
Breukelen,GM0311,VVD,2488,2010,30.0,27.964482409801057
Breukelen,GM0311,Christen Democratisch Appèl (CDA),1405,2010,20.0,15.79183994604923
Breukelen,GM0311,Partij van de Arbeid (P.v.d.A.),1139,2010,29.0,12.802068112847026
Breukelen,GM0311,PVV (Partij voor de Vrijheid),1081,2010,23.0,12.15016297628414
Breukelen,GM0311,Democraten 66 (D66),682,2010,10.0,7.665505226480835
Breukelen,GM0311,SP (Socialistische Partij),560,2010,14.0,6.294256490952006
Breukelen,GM0311,ChristenUnie,502,2010,4.0,5.6423513543891195
Breukelen,GM0311,GROENLINKS,494,2010,10.0,5.552433404518377
